Date,inflation_rate,gdp_growth_rate,unemployment_rate,interest_rate,nominal_interest_rate,ppp,Close,High,Low,Open,Volume,price_return,inflation_adjusted_return,real_interest_rate,unemployment_rate_impact,ppp_adjusted_price
2024-12-14,2.872366268806581,,4.1,4.48,0.25,1.0,101372.96875,102618.8828125,100634.0546875,101451.4375,40422968793.0,-0.0008504799301751742,-0.7419795931706246,-2.622366268806581,0.0,101372.96875
2024-12-15,2.872366268806581,,4.1,4.48,0.25,1.0,104298.6953125,105047.5390625,101227.03125,101373.53125,51145914137.0,0.02886101293644905,-0.7343068962189023,-2.622366268806581,0.0,104298.6953125
2024-12-16,2.872366268806581,,4.1,4.48,0.25,1.0,106029.71875,107780.578125,103322.984375,104293.578125,91020417816.0,0.016596788984881483,-0.7374740098389028,-2.622366268806581,0.0,106029.71875
2024-12-17,2.872366268806581,,4.1,4.48,0.25,1.0,106140.6015625,108268.4453125,105291.734375,106030.6875,68589364868.0,0.001045771070669721,-0.7414899052461841,-2.622366268806581,0.0,106140.6015625
2024-12-18,2.872366268806581,,4.1,4.48,0.25,1.0,100041.5390625,106470.609375,100041.5390625,106147.296875,93865656139.0,-0.057462106019896764,-0.7565989814619001,-2.622366268806581,0.0,100041.5390625
2024-12-19,2.872366268806581,,4.1,4.48,0.25,1.0,97490.953125,102748.1484375,95587.6796875,100070.6875,97221662392.0,-0.025495268879325628,-0.7483438643263967,-2.622366268806581,0.0,97490.953125
2024-12-20,2.872366268806581,,4.1,4.48,0.25,1.0,97755.9296875,98098.9140625,92175.1796875,97484.6953125,105634083408.0,0.002717960528709318,-0.7410580789823542,-2.622366268806581,0.0,97755.9296875
2024-12-21,2.872366268806581,,4.1,4.48,0.25,1.0,97224.7265625,99507.1015625,96426.5234375,97756.1953125,51765334294.0,-0.005433973434635808,-0.7431632346927043,-2.622366268806581,0.0,97224.7265625
2024-12-22,2.872366268806581,,4.1,4.48,0.25,1.0,95104.9375,97360.265625,94202.1875,97218.3203125,43147981314.0,-0.021802983021374844,-0.7473903682979621,-2.622366268806581,0.0,95104.9375
2024-12-23,2.872366268806581,,4.1,4.48,0.25,1.0,94686.2421875,96416.2109375,92403.1328125,95099.390625,65239002919.0,-0.004402456102765462,-0.7428968556210293,-2.622366268806581,0.0,94686.2421875
2024-12-24,2.872366268806581,,4.1,4.48,0.25,1.0,98676.09375,99404.0625,93448.015625,94684.34375,47114953674.0,0.04213760595334648,-0.7308783483762445,-2.622366268806581,0.0,98676.09375
2024-12-25,2.872366268806581,,4.1,4.48,0.25,1.0,99299.1953125,99478.75,97593.46875,98675.9140625,33700394629.0,0.0063146152104343045,-0.7401292787521958,-2.622366268806581,0.0,99299.1953125
2024-12-26,2.872366268806581,,4.1,4.48,0.25,1.0,95795.515625,99884.5703125,95137.8828125,99297.6953125,47054980873.0,-0.03528406928650052,-0.7508717244841578,-2.622366268806581,0.0,95795.515625
2024-12-27,2.872366268806581,,4.1,4.48,0.25,1.0,94164.859375,97294.84375,93310.7421875,95704.9765625,52419934565.0,-0.017022260795415023,-0.7461557944239796,-2.622366268806581,0.0,94164.859375
2024-12-28,2.872366268806581,,4.1,4.48,0.25,1.0,95163.9296875,95525.8984375,94014.2890625,94160.1875,24107436185.0,0.010609799867287384,-0.7390200901169544,-2.622366268806581,0.0,95163.9296875
2024-12-29,2.872366268806581,,4.1,4.48,0.25,1.0,93530.2265625,95174.875,92881.7890625,95174.0546875,29635885267.0,-0.017167251608511402,-0.7461932368565987,-2.622366268806581,0.0,93530.2265625
2024-12-30,2.872366268806581,,4.1,4.48,0.25,1.0,92643.2109375,94903.3203125,91317.1328125,93527.1953125,56188003691.0,-0.00948373223930199,-0.7442090445473373,-2.622366268806581,0.0,92643.2109375
2024-12-31,2.872366268806581,,4.1,4.48,0.25,1.0,93429.203125,96090.6015625,91914.03125,92643.25,43625106843.0,0.008484077565384274,-0.7395690367181647,-2.622366268806581,0.0,93429.203125
2025-01-01,2.999412512831112,,4.0,4.33,0.25,1.0,94419.7578125,94929.8671875,92788.125,93425.1015625,24519888919.0,0.010602195613021781,-0.7473123384070139,-2.749412512831112,-0.09999999999999964,94419.7578125
2025-01-02,2.999412512831112,,4.0,4.33,0.25,1.0,96886.875,97739.8203125,94201.5703125,94416.2890625,46009564411.0,0.026129247147606893,-0.743430005318149,-2.749412512831112,0.0,96886.875
2025-01-03,2.999412512831112,,4.0,4.33,0.25,1.0,98107.4296875,98956.9140625,96034.6171875,96881.7265625,35611391163.0,0.012597729955682757,-0.7468133815386593,-2.749412512831112,0.0,98107.4296875
2025-01-04,2.999412512831112,,4.0,4.33,0.25,1.0,98236.2265625,98734.4296875,97562.9765625,98106.9921875,22342608078.0,0.0013128146911018934,-0.7496350247746035,-2.749412512831112,0.0,98236.2265625
2025-01-05,2.999412512831112,,4.0,4.33,0.25,1.0,98314.9609375,98813.3046875,97291.765625,98233.90625,20525254825.0,0.0008014800420892421,-0.7497628772147737,-2.749412512831112,0.0,98314.9609375
2025-01-06,2.999412512831112,,4.0,4.33,0.25,1.0,102078.0859375,102482.875,97926.1484375,98314.953125,51823432705.0,0.03827621924594227,-0.7403928162161584,-2.749412512831112,0.0,102078.0859375
2025-01-07,2.999412512831112,,4.0,4.33,0.25,1.0,96922.703125,102712.484375,96132.875,102248.8515625,58685738547.0,-0.05050430525956884,-0.762591207660072,-2.749412512831112,0.0,96922.703125
2025-01-08,2.999412512831112,,4.0,4.33,0.25,1.0,95043.5234375,97258.3203125,92525.84375,96924.1640625,63875859171.0,-0.019388436629511285,-0.7548110978238822,-2.749412512831112,0.0,95043.5234375
2025-01-09,2.999412512831112,,4.0,4.33,0.25,1.0,92484.0390625,95349.71875,91220.84375,95043.484375,62777261693.0,-0.026929603222076492,-0.756696666408861,-2.749412512831112,0.0,92484.0390625
2025-01-10,2.999412512831112,,4.0,4.33,0.25,1.0,94701.453125,95770.609375,92250.09375,92494.4921875,62058693684.0,0.023976181025154863,-0.7439683509165449,-2.749412512831112,0.0,94701.453125
2025-01-11,2.999412512831112,,4.0,4.33,0.25,1.0,94566.59375,94977.6875,93840.046875,94700.8359375,18860894100.0,-0.001424047578467369,-0.7503193408487241,-2.749412512831112,0.0,94566.59375
2025-01-12,2.999412512831112,,4.0,4.33,0.25,1.0,94488.4375,95367.5390625,93712.5078125,94565.7265625,20885130965.0,-0.0008264678561502592,-0.7501699239730205,-2.749412512831112,0.0,94488.4375
2025-01-13,2.999412512831112,,4.0,4.33,0.25,1.0,94516.5234375,95837.0,89260.1015625,94488.890625,72978998252.0,0.00029724205673309356,-0.7498889552284167,-2.749412512831112,0.0,94516.5234375
2025-01-14,2.999412512831112,,4.0,4.33,0.25,1.0,96534.046875,97352.6640625,94322.15625,94519.0078125,53769675818.0,0.021345722040169157,-0.7446260622620353,-2.749412512831112,0.0,96534.046875
2025-01-15,2.999412512831112,,4.0,4.33,0.25,1.0,100504.4921875,100697.234375,96501.640625,96534.046875,57805923627.0,0.041129999632577796,-0.7396792663191474,-2.749412512831112,0.0,100504.4921875
2025-01-16,2.999412512831112,,4.0,4.33,0.25,1.0,99756.90625,100781.5859375,97364.4453125,100505.296875,54103781805.0,-0.0074383335632930425,-0.7518231332096097,-2.749412512831112,0.0,99756.90625
2025-01-17,2.999412512831112,,4.0,4.33,0.25,1.0,104462.0390625,105884.2265625,99948.90625,100025.765625,71888972663.0,0.04716598568833419,-0.73817004814363,-2.749412512831112,0.0,104462.0390625
2025-01-18,2.999412512831112,,4.0,4.33,0.25,1.0,104408.0703125,104913.203125,102226.6171875,104124.953125,50445655726.0,-0.000516635042589142,-0.7500924543915339,-2.749412512831112,0.0,104408.0703125
2025-01-19,2.999412512831112,,4.0,4.33,0.25,1.0,101089.609375,106299.796875,99570.53125,104411.2890625,76789928525.0,-0.03178356737719257,-0.7579103357014242,-2.749412512831112,0.0,101089.609375
2025-01-20,2.999412512831112,,4.0,4.33,0.25,1.0,102016.6640625,109114.8828125,99471.359375,101083.75,126279678351.0,0.009170622908047932,-0.747670284155391,-2.749412512831112,0.0,102016.6640625
2025-01-21,2.999412512831112,,4.0,4.33,0.25,1.0,106146.265625,107180.921875,100103.953125,102052.578125,88733878242.0,0.040479676535688514,-0.7398418709754069,-2.749412512831112,0.0,106146.265625
2025-01-22,2.999412512831112,,4.0,4.33,0.25,1.0,103653.0703125,106294.34375,103360.265625,106136.3828125,53878181052.0,-0.023488299826845638,-0.7558362141838929,-2.749412512831112,0.0,103653.0703125
2025-01-23,2.999412512831112,,4.0,4.33,0.25,1.0,103960.171875,106820.328125,101257.8046875,103657.671875,104104515428.0,0.002962783076025932,-0.7492224720860198,-2.749412512831112,0.0,103960.171875
2025-01-24,2.999412512831112,,4.0,4.33,0.25,1.0,104819.484375,107098.546875,102772.125,103965.671875,52388229265.0,0.008265785680243276,-0.7478965266909889,-2.749412512831112,0.0,104819.484375
2025-01-25,2.999412512831112,,4.0,4.33,0.25,1.0,104714.6484375,105243.7890625,104120.375,104824.03125,23888996502.0,-0.0010001569662844156,-0.7502133526289986,-2.749412512831112,0.0,104714.6484375
2025-01-26,2.999412512831112,,4.0,4.33,0.25,1.0,102682.5,105438.6484375,102507.7109375,104713.2109375,22543395879.0,-0.019406534499448846,-0.7548156229559809,-2.749412512831112,0.0,102682.5
2025-01-27,2.999412512831112,,4.0,4.33,0.25,1.0,102087.6875,103214.109375,97795.9375,102680.3046875,89006608428.0,-0.005792734886665207,-0.7514116731085703,-2.749412512831112,0.0,102087.6875
2025-01-28,2.999412512831112,,4.0,4.33,0.25,1.0,101332.4765625,103730.8203125,100238.1875,102095.4140625,47180685494.0,-0.007397669160641884,-0.7518129656156142,-2.749412512831112,0.0,101332.4765625
2025-01-29,2.999412512831112,,4.0,4.33,0.25,1.0,103703.2109375,104750.8046875,101283.8203125,101317.5234375,47432049818.0,0.023395602825692086,-0.7441135167871822,-2.749412512831112,0.0,103703.2109375
2025-01-30,2.999412512831112,,4.0,4.33,0.25,1.0,104735.3046875,106418.765625,103321.6484375,103709.3359375,41915744521.0,0.009952379879751394,-0.7474748162037368,-2.749412512831112,0.0,104735.3046875
2025-01-31,2.999412512831112,,4.0,4.33,0.25,1.0,102405.0234375,106026.3515625,101543.8828125,104737.5625,45732764360.0,-0.022249243050878498,-0.7555264044875958,-2.749412512831112,0.0,102405.0234375
2025-02-01,2.8142703731568686,,4.1,4.33,0.25,1.0,100655.90625,102755.7265625,100297.7109375,102402.796875,27757944848.0,-0.017080384621634526,-0.742304682359249,-2.5642703731568686,0.09999999999999964,100655.90625
2025-02-02,2.8142703731568686,,4.1,4.33,0.25,1.0,97688.9765625,101430.6640625,96216.078125,100661.5390625,63091816853.0,-0.02947596219670423,-0.7455544723223055,-2.5642703731568686,0.0,97688.9765625
2025-02-03,2.8142703731568686,,4.1,4.33,0.25,1.0,101405.421875,102514.171875,91242.890625,97681.1015625,115400897748.0,0.03804365081173988,-0.727852629924447,-2.5642703731568686,0.0,101405.421875
2025-02-04,2.8142703731568686,,4.1,4.33,0.25,1.0,97871.8203125,101745.6171875,96208.109375,101398.71875,73002130211.0,-0.034846278405663456,-0.7469624260548866,-2.5642703731568686,0.0,97871.8203125
2025-02-05,2.8142703731568686,,4.1,4.33,0.25,1.0,96615.4453125,99113.2109375,96174.828125,97878.0078125,49125911241.0,-0.012836943218062724,-0.7411921651571556,-2.5642703731568686,0.0,96615.4453125
2025-02-06,2.8142703731568686,,4.1,4.33,0.25,1.0,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947.0,-0.00022924323774897726,-0.737886762354816,-2.5642703731568686,0.0,96593.296875
2025-02-07,2.8142703731568686,,4.1,4.33,0.25,1.0,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456.0,-0.0006647556256734743,-0.738000942091782,-2.5642703731568686,0.0,96529.0859375
2025-02-08,2.8142703731568686,,4.1,4.33,0.25,1.0,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395.0,-0.00048309597099249757,-0.7379533157735327,-2.5642703731568686,0.0,96482.453125
2025-02-09,2.8142703731568686,,4.1,4.33,0.25,1.0,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800.0,0.00018283765004545316,-0.7377787257324794,-2.5642703731568686,0.0,96500.09375
2025-02-10,2.8142703731568686,,4.1,4.33,0.25,1.0,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391.0,0.009714611676219231,-0.7352797487083926,-2.5642703731568686,0.0,97437.5546875
2025-02-11,2.8142703731568686,,4.1,4.33,0.25,1.0,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272.0,-0.017345724709743937,-0.7423742474561483,-2.5642703731568686,0.0,95747.4296875
2025-02-12,2.8142703731568686,,4.1,4.33,0.25,1.0,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530.0,0.02233406885677658,-0.7319712634816066,-2.5642703731568686,0.0,97885.859375
2025-02-13,2.8142703731568686,,4.1,4.33,0.25,1.0,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860.0,-0.012892487184132717,-0.7412067273042076,-2.5642703731568686,0.0,96623.8671875
2025-02-14,2.8142703731568686,,4.1,4.33,0.25,1.0,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277.0,0.009160278803397981,-0.7354250800086388,-2.5642703731568686,0.0,97508.96875
2025-02-15,2.8142703731568686,,4.1,4.33,0.25,1.0,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288.0,0.0007320640697474623,-0.7376347332080986,-2.5642703731568686,0.0,97580.3515625
2025-02-16,2.8142703731568686,,4.1,4.33,0.25,1.0,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396.0,-0.014401672980240199,-0.741602395583711,-2.5642703731568686,0.0,96175.03125
2025-02-17,2.8142703731568686,,4.1,4.33,0.25,1.0,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690.0,-0.004176223623530095,-0.738921555381959,-2.5642703731568686,0.0,95773.3828125
2025-02-18,2.8142703731568686,,4.1,4.33,0.25,1.0,95539.546875,96695.375,93388.8359375,95773.8125,37325720482.0,-0.0024415545387781457,-0.7384667713957582,-2.5642703731568686,0.0,95539.546875
2025-02-19,2.8142703731568686,,4.1,4.33,0.25,1.0,96635.609375,96855.59375,95011.96875,95532.53125,28990872862.0,0.011472343504350446,-0.734818918285751,-2.5642703731568686,0.0,96635.609375
2025-02-20,2.8142703731568686,,4.1,4.33,0.25,1.0,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771.0,0.017574558032842136,-0.733219080326849,-2.5642703731568686,0.0,98333.9375
2025-02-21,2.8142703731568686,,4.1,4.33,0.25,1.0,96125.546875,99497.96875,94852.9609375,98340.671875,49608706470.0,-0.02245807176184722,-0.7437145685534889,-2.5642703731568686,0.0,96125.546875
2025-02-22,2.8142703731568686,,4.1,4.33,0.25,1.0,96577.7578125,96950.15625,95765.34375,96134.203125,18353824477.0,0.0047043783073406065,-0.7365932983204333,-2.5642703731568686,0.0,96577.7578125
2025-02-23,2.8142703731568686,,4.1,4.33,0.25,1.0,96273.921875,96671.875,95270.453125,96577.8046875,16999478976.0,-0.0031460239332733453,-0.738651464489214,-2.5642703731568686,0.0,96273.921875
2025-02-24,2.8142703731568686,,4.1,4.33,0.25,1.0,91418.171875,96503.453125,91371.7421875,96277.9609375,44046480529.0,-0.05043681513571874,-0.7510498491279268,-2.5642703731568686,0.0,91418.171875
2025-02-25,2.8142703731568686,,4.1,4.33,0.25,1.0,88736.171875,92511.078125,86008.234375,91437.1171875,92139104128.0,-0.029337712021491935,-0.7455182268122376,-2.5642703731568686,0.0,88736.171875
2025-02-26,2.8142703731568686,,4.1,4.33,0.25,1.0,84347.0234375,89286.25,82131.8984375,88638.890625,64597492134.0,-0.04946290046952739,-0.7507945146678829,-2.5642703731568686,0.0,84347.0234375
2025-02-27,2.8142703731568686,,4.1,4.33,0.25,1.0,84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954.0,0.004234922709094535,-0.7367163770621896,-2.5642703731568686,0.0,84704.2265625
2025-02-28,2.8142703731568686,,4.1,4.33,0.25,1.0,84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576.0,-0.003910297790814532,-0.7388518367184403,-2.5642703731568686,0.0,84373.0078125
2025-03-01,2.4055852640280317,,4.2,4.33,0.25,1.0,86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396.0,0.019661575342751147,-0.7005913825993234,-2.1555852640280317,0.10000000000000053,86031.9140625
2025-03-02,2.4055852640280317,,4.2,4.33,0.25,1.0,94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092.0,0.09550452979612856,-0.6783212150441371,-2.1555852640280317,0.0,94248.3515625
2025-03-03,2.4055852640280317,,4.2,4.33,0.25,1.0,86065.671875,94429.75,85081.3046875,94248.421875,70072228536.0,-0.08682040111941614,-0.7318582481178285,-2.1555852640280317,0.0,86065.671875
2025-03-04,2.4055852640280317,,4.2,4.33,0.25,1.0,87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474.0,0.013437685575495406,-0.702418936245681,-2.1555852640280317,0.0,87222.1953125
2025-03-05,2.4055852640280317,,4.2,4.33,0.25,1.0,90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027.0,0.03899657851208138,-0.69491394343092,-2.1555852640280317,0.0,90623.5625
2025-03-06,2.4055852640280317,,4.2,4.33,0.25,1.0,89961.7265625,92804.9375,87852.140625,90622.359375,47749810486.0,-0.007303133084179958,-0.7085091724464165,-2.1555852640280317,0.0,89961.7265625
2025-03-07,2.4055852640280317,,4.2,4.33,0.25,1.0,86742.671875,91191.046875,84717.6796875,89963.28125,65945677657.0,-0.0357824911826653,-0.7168717168816718,-2.1555852640280317,0.0,86742.671875
2025-03-08,2.4055852640280317,,4.2,4.33,0.25,1.0,86154.59375,86847.265625,85247.484375,86742.65625,18206118081.0,-0.006779571257010009,-0.7083554362200181,-2.1555852640280317,0.0,86154.59375
2025-03-09,2.4055852640280317,,4.2,4.33,0.25,1.0,80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977.0,-0.0644603432710168,-0.7252925461562361,-2.1555852640280317,0.0,80601.0390625
2025-03-10,2.4055852640280317,,4.2,4.33,0.25,1.0,78532.0,83955.9296875,77420.59375,80597.1484375,54061099422.0,-0.02567012890361897,-0.7139023705006373,-2.1555852640280317,0.0,78532.0
2025-03-11,2.4055852640280317,,4.2,4.33,0.25,1.0,82862.2109375,83577.7578125,76624.25,78523.875,54702837196.0,0.05513944554449135,-0.6901738280672198,-2.1555852640280317,0.0,82862.2109375
2025-03-12,2.4055852640280317,,4.2,4.33,0.25,1.0,83722.359375,84358.578125,80635.25,82857.375,40353484454.0,0.010380466895202334,-0.7033166435245399,-2.1555852640280317,0.0,83722.359375
2025-03-13,2.4055852640280317,,4.2,4.33,0.25,1.0,81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153.0,-0.0317197970748182,-0.7156787665389628,-2.1555852640280317,0.0,81066.703125
2025-03-14,2.4055852640280317,,4.2,4.33,0.25,1.0,83969.1015625,85263.2890625,80797.5625,81066.9921875,29588112414.0,0.03580259620308812,-0.6958518093368864,-2.1555852640280317,0.0,83969.1015625
2025-03-15,2.4055852640280317,,4.2,4.33,0.25,1.0,84343.109375,84672.671875,83639.59375,83968.40625,13650491277.0,0.004454112352525463,-0.7050568303303952,-2.1555852640280317,0.0,84343.109375
2025-03-16,2.4055852640280317,,4.2,4.33,0.25,1.0,82579.6875,85051.6015625,82017.90625,84333.3203125,21330270174.0,-0.020907717157540473,-0.7125039583697235,-2.1555852640280317,0.0,82579.6875
2025-03-17,2.4055852640280317,,4.2,4.33,0.25,1.0,84075.6875,84725.328125,82492.15625,82576.3359375,25092785558.0,0.018115835083536647,-0.7010452664810578,-2.1555852640280317,0.0,84075.6875
2025-03-18,2.4055852640280317,,4.2,4.33,0.25,1.0,82718.5,84075.71875,81179.9921875,84075.71875,24095774594.0,-0.016142449028442418,-0.7111047075039671,-2.1555852640280317,0.0,82718.5
2025-03-19,2.4055852640280317,,4.2,4.33,0.25,1.0,86854.2265625,87021.1875,82569.7265625,82718.8046875,34931960257.0,0.049997601050550955,-0.6916836550412357,-2.1555852640280317,0.0,86854.2265625
2025-03-20,2.4055852640280317,,4.2,4.33,0.25,1.0,84167.1953125,87443.265625,83647.1953125,86872.953125,29028988961.0,-0.030937253791171848,-0.7154489842187515,-2.1555852640280317,0.0,84167.1953125
2025-03-21,2.4055852640280317,,4.2,4.33,0.25,1.0,84043.2421875,84782.2734375,83171.0703125,84164.5390625,19030452299.0,-0.0014727011460912154,-0.7067971519019087,-2.1555852640280317,0.0,84043.2421875
2025-03-22,2.4055852640280317,,4.2,4.33,0.25,1.0,83832.484375,84513.875,83674.78125,84046.2578125,9863214091.0,-0.0025077306278807887,-0.7071010730789007,-2.1555852640280317,0.0,83832.484375
2025-03-23,2.4055852640280317,,4.2,4.33,0.25,1.0,86054.375,86094.78125,83794.9140625,83831.8984375,12594615537.0,0.026503933905394295,-0.6985822246918951,-2.1555852640280317,0.0,86054.375
2025-03-24,2.4055852640280317,,4.2,4.33,0.25,1.0,87498.9140625,88758.7265625,85541.1953125,86070.9296875,34582604933.0,0.016786352378946434,-0.701435649514081,-2.1555852640280317,0.0,87498.9140625
